service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
45185,0,0,0,0,0,0,1,20250404,20250427
45186,1,1,1,1,1,0,1,20250404,20250427
45187,0,0,0,0,0,1,0,20250404,20250427
45188,1,1,1,1,1,0,0,20250404,20250427
45189,0,0,0,0,0,0,1,20250404,20250427
45190,1,1,1,1,1,1,0,20250404,20250427
45191,1,1,1,1,1,0,0,20250404,20250427
45192,0,0,0,0,0,1,0,20250404,20250427
45193,1,1,1,1,1,1,0,20250404,20250427
45194,0,0,0,0,0,1,0,20250404,20250427
45195,1,1,1,1,1,0,0,20250404,20250427
45196,0,0,0,0,0,1,0,20250404,20250427
45197,1,1,1,1,1,0,1,20250404,20250427
45198,1,1,1,1,1,1,0,20250404,20250427
45199,1,0,0,0,0,0,0,20250404,20250427
45200,0,1,1,1,1,1,0,20250404,20250427
45201,0,0,0,0,0,0,1,20250404,20250427
45202,1,1,1,1,1,0,0,20250404,20250427
45203,0,0,0,0,0,1,0,20250404,20250427
45204,0,0,0,0,0,0,1,20250404,20250427
45205,1,1,1,1,1,1,0,20250404,20250427
45206,0,1,1,1,1,1,0,20250404,20250427
45207,1,1,1,1,1,0,0,20250404,20250427
45208,1,1,1,1,1,0,1,20250404,20250427
45209,1,1,1,1,1,0,0,20250404,20250427
45210,1,1,1,1,1,1,0,20250404,20250427
45211,0,0,0,0,0,1,0,20250404,20250427
45212,0,1,1,1,1,1,0,20250404,20250427
45213,1,1,1,1,1,0,1,20250404,20250427
45214,0,0,0,0,0,0,1,20250404,20250427
45215,1,1,1,1,1,0,0,20250404,20250427
45216,0,1,1,1,1,1,0,20250404,20250427
45217,1,1,1,1,1,1,0,20250404,20250427
45218,1,0,0,0,0,0,0,20250404,20250427
45219,0,0,0,0,0,0,1,20250404,20250427
45220,0,0,0,0,0,1,0,20250404,20250427
45221,1,1,1,1,1,1,0,20250404,20250427
45222,1,1,1,1,1,0,0,20250404,20250427
45223,0,0,0,0,0,1,0,20250404,20250427
45224,0,0,0,0,0,0,1,20250404,20250427
45225,0,0,0,0,0,1,0,20250404,20250427
45226,1,1,1,1,1,1,0,20250404,20250427
45227,1,1,1,1,1,0,0,20250404,20250427
45228,1,1,1,1,1,0,1,20250404,20250427
45229,1,1,1,1,1,0,0,20250404,20250427
45230,0,1,1,1,1,1,0,20250404,20250427
45231,0,0,0,0,0,1,0,20250404,20250427
45232,1,1,1,1,1,1,0,20250404,20250427
45233,1,1,1,1,1,1,0,20250404,20250427
45234,1,0,0,0,0,0,0,20250404,20250427
45235,1,1,1,1,1,0,1,20250404,20250427
45236,1,0,0,0,0,1,0,20250404,20250427
45237,0,0,0,0,0,0,1,20250404,20250427
45238,0,1,1,1,1,1,0,20250404,20250427
45239,1,1,1,1,1,0,0,20250404,20250427
45240,0,0,0,0,0,1,0,20250404,20250427
45241,1,1,1,1,1,0,0,20250404,20250427
45242,0,0,0,0,0,0,1,20250404,20250427
45243,1,0,0,0,0,0,0,20250404,20250427
45244,1,1,1,1,1,1,0,20250404,20250427
45245,0,0,0,0,0,1,0,20250404,20250427
45246,1,0,0,0,0,1,0,20250404,20250427
45247,1,1,1,1,1,0,1,20250404,20250427
45248,1,1,1,1,1,0,0,20250404,20250427
45249,0,0,0,0,0,1,0,20250404,20250427
45250,1,1,1,1,1,1,0,20250404,20250427
45251,0,1,1,1,1,1,0,20250404,20250427
45252,0,0,0,0,0,1,0,20250404,20250427
45253,1,1,1,1,1,1,0,20250404,20250427
45254,1,1,1,1,1,0,0,20250404,20250427
45255,1,1,1,1,1,0,0,20250404,20250427
45256,0,1,1,1,1,1,0,20250404,20250427
45257,0,0,0,0,0,1,0,20250404,20250427
45258,1,1,1,1,1,1,0,20250404,20250427
45259,1,1,1,1,1,0,1,20250404,20250427
45260,1,1,1,1,1,1,0,20250404,20250427
45261,0,1,1,1,1,1,0,20250404,20250427
45262,1,1,1,1,1,0,0,20250404,20250427
45263,1,0,0,0,0,0,0,20250404,20250427
45264,0,0,0,0,0,1,0,20250404,20250427
45265,0,0,0,0,0,0,1,20250404,20250427
45266,1,1,1,1,1,1,0,20250404,20250427
45267,0,0,0,0,0,1,0,20250404,20250427
45268,0,1,1,1,1,1,0,20250404,20250427
45269,1,1,1,1,1,0,0,20250404,20250427
45270,1,1,1,1,1,0,0,20250404,20250427
45271,0,0,0,0,0,1,0,20250404,20250427
45272,1,1,1,1,1,1,0,20250404,20250427
45273,0,1,1,1,1,1,0,20250404,20250427
45274,1,1,1,1,1,0,0,20250404,20250427
45275,1,1,1,1,1,1,0,20250404,20250427
45276,0,1,1,1,1,1,0,20250404,20250427
45277,0,0,0,0,0,1,0,20250404,20250427
45278,1,1,1,0,0,0,0,20250330,20250401
45279,0,1,1,1,0,0,0,20250330,20250401
45280,0,1,1,1,0,0,0,20250330,20250401
45281,1,1,1,0,0,0,0,20250330,20250401
45282,1,1,1,0,0,0,0,20250330,20250401
45283,0,1,1,1,0,0,0,20250330,20250401
45284,1,1,1,0,0,0,0,20250330,20250401
45285,1,1,1,0,0,0,0,20250330,20250401
45286,1,1,1,0,0,0,0,20250330,20250401
45287,0,1,1,1,0,0,0,20250330,20250401
45288,1,1,1,0,0,0,0,20250330,20250401
45289,0,1,1,1,0,0,0,20250330,20250401
45290,1,1,1,0,0,0,0,20250330,20250401
45291,1,1,1,0,0,0,0,20250330,20250401
45292,1,1,1,0,0,0,0,20250330,20250401
45293,1,1,1,0,0,0,0,20250330,20250401
45294,0,1,1,1,0,0,0,20250330,20250401
45295,1,1,1,0,0,0,0,20250330,20250401
45296,1,1,1,0,0,0,0,20250330,20250401
45297,0,1,1,1,0,0,0,20250330,20250401
45298,1,1,1,0,0,0,0,20250330,20250401
45299,1,1,1,0,0,0,0,20250330,20250401
45300,0,0,0,0,1,0,0,20250403,20250403
45301,0,0,0,0,1,0,0,20250403,20250403
45302,0,0,0,0,1,0,0,20250403,20250403
45303,0,0,0,0,1,0,0,20250403,20250403
45304,0,0,0,0,1,0,0,20250403,20250403
45305,0,0,0,0,1,0,0,20250403,20250403
45306,0,0,0,0,0,1,0,20250404,20250404
45307,0,0,0,0,0,1,0,20250404,20250404
45308,0,0,0,0,0,1,0,20250404,20250404
45309,0,0,0,0,0,1,0,20250404,20250404
45310,0,0,0,0,0,1,0,20250404,20250404
45311,0,1,1,1,1,0,0,20250417,20250427
45312,1,1,1,1,1,1,0,20250417,20250427
45313,0,0,0,0,0,1,1,20250417,20250427
45314,1,0,0,0,0,1,1,20250417,20250427
45315,0,0,0,0,0,0,1,20250417,20250427
45316,0,0,0,0,0,1,0,20250417,20250427
45317,1,1,1,1,1,1,1,20250417,20250427
45318,1,1,1,1,1,0,0,20250417,20250427
45319,1,1,1,1,1,0,1,20250417,20250427
45320,1,1,1,1,1,1,0,20250417,20250427
45321,0,0,0,0,0,0,1,20250417,20250427
45322,1,1,1,1,1,0,0,20250417,20250427
45323,0,0,0,0,0,1,0,20250417,20250427
45324,1,1,1,1,1,0,1,20250417,20250427
45325,0,1,1,1,1,0,0,20250417,20250427
45326,0,0,0,0,0,1,1,20250417,20250427
45327,1,0,0,0,0,0,0,20250417,20250427
45328,1,1,1,1,1,1,1,20250417,20250427
45329,1,1,1,1,1,0,0,20250417,20250427
45330,0,0,0,0,0,1,1,20250417,20250427
45331,1,1,1,1,1,1,1,20250417,20250427
45332,0,0,0,0,0,0,1,20250417,20250427
45333,1,1,1,1,1,0,1,20250417,20250427
45334,1,1,1,1,1,1,1,20250417,20250427
45335,1,1,1,1,1,0,1,20250417,20250427
45336,1,1,1,1,1,1,0,20250417,20250427
45337,0,0,0,0,0,1,0,20250417,20250427
45338,1,1,1,1,1,0,0,20250417,20250427
45339,0,0,0,0,0,0,1,20250417,20250427
45340,0,0,0,0,0,1,1,20250417,20250427
45341,0,1,1,1,1,0,0,20250417,20250427
45342,1,0,0,0,0,0,1,20250417,20250427
45343,0,0,0,0,0,1,0,20250417,20250427
45344,0,0,0,0,0,1,1,20250417,20250427
45345,1,1,1,1,1,0,1,20250417,20250427
45346,0,1,1,1,1,1,0,20250417,20250427
45347,1,0,0,0,0,1,1,20250417,20250427
45348,1,1,1,1,1,1,1,20250417,20250427
45349,1,1,1,1,1,0,1,20250417,20250427
45350,1,0,0,0,0,1,1,20250417,20250427
45351,1,0,0,0,0,0,1,20250417,20250427
45352,0,0,0,0,0,1,0,20250417,20250427
45353,1,1,1,1,1,1,1,20250417,20250427
45354,0,1,1,1,1,0,0,20250417,20250427
45355,0,1,1,1,1,1,0,20250417,20250427
45356,1,1,1,1,1,1,0,20250402,20250427
45357,0,1,1,1,1,0,0,20250402,20250427
45358,0,0,0,0,0,0,1,20250402,20250427
45359,1,1,1,1,1,0,0,20250402,20250427
45360,1,0,0,0,0,0,1,20250402,20250427
45361,0,1,1,1,1,1,0,20250402,20250427
45362,1,1,1,1,1,0,1,20250402,20250427
45363,0,1,1,1,1,0,1,20250402,20250427
45364,1,0,0,0,0,0,0,20250402,20250427
45365,1,0,0,0,0,1,0,20250402,20250427
45366,1,1,1,1,1,1,1,20250402,20250427
45367,0,0,0,0,1,0,0,20250403,20250403
45368,0,0,0,0,1,0,0,20250403,20250403
45369,0,0,0,0,1,0,0,20250403,20250403
45370,0,0,0,0,1,0,0,20250403,20250403
45371,1,1,1,1,1,1,1,20250402,20250427
45372,1,1,1,1,1,0,1,20250402,20250427
45373,0,0,0,0,0,1,0,20250402,20250427
45374,0,0,0,0,0,1,0,20250402,20250427
45375,1,1,1,1,1,1,1,20250402,20250427
45376,1,1,1,1,1,0,1,20250402,20250427
45377,1,1,1,1,0,0,0,20250405,20250409
45378,0,0,0,0,0,0,1,20250405,20250409
45379,1,0,0,0,0,0,0,20250405,20250409
45380,0,1,1,1,0,0,0,20250405,20250409
45381,1,1,1,1,0,0,0,20250405,20250409
45382,1,0,0,0,0,0,0,20250405,20250409
45383,0,0,0,0,0,0,1,20250405,20250409
45384,1,0,0,0,0,0,0,20250405,20250409
45385,1,1,1,1,0,0,1,20250405,20250409
45386,0,1,1,1,0,0,0,20250405,20250409
45387,0,0,0,0,0,0,1,20250405,20250409
45388,1,1,1,1,0,0,0,20250405,20250409
45389,0,0,0,0,0,0,1,20250405,20250409
45390,1,0,0,0,0,0,0,20250405,20250409
45391,0,0,0,0,0,0,1,20250405,20250409
45392,1,1,1,1,0,0,1,20250405,20250409
45393,1,1,1,1,0,0,0,20250405,20250409
45394,0,0,0,0,0,0,1,20250405,20250409
45395,1,0,0,0,0,0,0,20250405,20250409
45396,0,0,0,0,0,0,1,20250405,20250409
45397,1,1,1,1,0,0,0,20250405,20250409
45398,1,0,0,0,0,0,0,20250405,20250409
45399,1,1,1,1,0,0,0,20250405,20250409
45400,0,0,0,0,0,0,1,20250405,20250409
45401,0,0,0,0,0,0,1,20250405,20250409
45402,0,0,0,0,0,0,1,20250405,20250409
45403,0,0,0,0,0,0,1,20250405,20250409
45404,1,0,0,0,0,0,0,20250405,20250409
45405,0,0,0,0,0,0,1,20250405,20250409
45406,0,0,0,0,0,0,1,20250405,20250409
45407,1,0,0,0,0,0,0,20250405,20250409
45408,0,0,0,0,0,0,1,20250405,20250409
45409,1,0,0,0,0,0,0,20250405,20250409
45410,1,1,1,1,0,0,0,20250405,20250409
45411,1,1,1,1,0,0,0,20250405,20250409
45412,0,1,1,1,0,0,0,20250405,20250409
45413,0,0,0,0,0,0,1,20250405,20250409
45414,0,0,0,0,0,0,1,20250405,20250409
45415,1,1,1,1,0,0,0,20250405,20250409
45416,0,0,0,0,0,0,1,20250405,20250409
45417,1,1,1,1,0,0,0,20250405,20250409
45418,0,1,1,1,1,0,0,20250405,20250409
45419,0,0,0,0,0,0,1,20250405,20250409
45420,1,1,1,1,0,0,0,20250405,20250409
45421,1,0,0,0,0,0,0,20250405,20250409
45422,1,1,1,1,0,0,0,20250405,20250409
45423,1,0,0,0,0,0,0,20250405,20250409
45424,0,0,0,0,0,0,1,20250405,20250409
45425,0,0,0,0,0,0,1,20250405,20250409
45426,0,0,0,0,0,0,1,20250405,20250409
45427,1,1,1,1,0,0,0,20250405,20250409
45428,1,1,1,1,0,0,0,20250405,20250409
45429,0,0,0,0,0,0,1,20250405,20250409
45430,1,0,0,0,0,0,0,20250405,20250409
45431,1,1,1,1,0,0,0,20250405,20250409
45432,1,0,0,0,0,0,0,20250405,20250409
45433,0,0,0,0,0,0,1,20250405,20250409
45434,1,1,1,1,0,0,0,20250405,20250409
45435,1,1,1,1,0,0,0,20250405,20250409
45436,0,0,0,0,0,0,1,20250405,20250409
45437,1,0,0,0,0,0,0,20250405,20250409
45438,0,0,0,0,0,0,1,20250405,20250409
45439,1,1,1,1,0,0,0,20250405,20250409
45440,1,1,1,1,0,0,0,20250405,20250409
45441,1,0,0,0,0,0,0,20250405,20250409
45442,1,1,1,1,0,0,0,20250405,20250409
45443,0,0,0,0,0,0,1,20250405,20250409
45444,1,1,1,1,0,0,0,20250405,20250409
45445,1,0,0,0,0,0,0,20250405,20250409
45446,1,1,1,1,0,0,0,20250405,20250409
45447,0,0,0,0,0,0,1,20250405,20250409
45448,0,0,0,0,1,0,0,20250410,20250410
45449,0,0,0,0,1,0,0,20250410,20250410
45450,0,0,0,0,1,0,0,20250410,20250410
45451,0,0,0,0,1,0,0,20250410,20250410
45452,0,0,0,0,1,0,0,20250410,20250410
45453,0,0,0,0,1,0,0,20250410,20250410
45454,0,0,0,0,1,0,0,20250410,20250410
45455,0,0,0,0,1,0,0,20250410,20250410
45456,1,1,1,1,1,0,0,20250406,20250410
45457,1,1,1,1,1,0,0,20250406,20250410
45458,1,1,1,1,1,0,0,20250406,20250410
45459,1,1,1,1,1,0,0,20250406,20250410
45460,1,1,1,1,1,0,0,20250406,20250410
45461,1,1,1,1,1,0,0,20250406,20250410
45462,1,1,1,1,1,0,0,20250406,20250410
45463,1,0,0,0,0,0,0,20250406,20250406
45464,0,0,0,0,0,0,1,20250405,20250405
45465,0,0,0,0,0,0,1,20250405,20250405
45466,1,0,0,0,0,0,0,20250406,20250406
45467,0,0,0,0,0,0,1,20250405,20250405
45468,0,0,0,0,0,0,1,20250405,20250405
45469,1,0,0,0,0,0,0,20250406,20250406
45470,0,0,0,0,0,0,1,20250405,20250405
45471,1,0,0,0,0,0,0,20250406,20250406
45472,0,0,0,0,0,0,1,20250405,20250405
45473,1,0,0,0,0,0,0,20250406,20250406
45474,0,0,0,1,1,0,0,20250402,20250403
45475,0,0,0,1,1,0,0,20250402,20250403
45476,1,1,1,1,1,0,0,20250406,20250410
45477,1,1,1,1,1,0,0,20250406,20250410
45478,0,1,1,1,0,0,0,20250330,20250401
45479,1,1,1,0,0,0,0,20250330,20250401
45480,1,1,1,0,0,0,0,20250330,20250401
45481,0,1,1,1,0,0,0,20250330,20250401
45482,1,1,1,0,0,0,0,20250330,20250401
45483,0,1,1,1,0,0,0,20250330,20250401
45484,1,1,1,0,0,0,0,20250330,20250401
45485,0,1,1,1,0,0,0,20250330,20250401
45486,1,1,1,0,0,0,0,20250330,20250401
45487,1,1,1,0,0,0,0,20250330,20250401
45488,1,1,1,0,0,0,0,20250330,20250401
45489,1,1,1,0,0,0,0,20250330,20250401
45490,1,1,1,0,0,0,0,20250330,20250401
45491,0,1,1,1,0,0,0,20250330,20250401
45492,1,1,1,0,0,0,0,20250330,20250401
45493,0,1,1,1,0,0,0,20250330,20250401
45494,0,1,1,1,0,0,0,20250330,20250401
45495,1,1,1,0,0,0,0,20250330,20250401
45496,1,1,1,0,0,0,0,20250330,20250401
45497,0,1,1,1,0,0,0,20250330,20250401
45498,1,1,1,0,0,0,0,20250330,20250401
45499,1,1,1,0,0,0,0,20250330,20250401
45500,0,0,0,0,1,0,0,20250403,20250404
45501,0,0,0,0,0,1,0,20250403,20250404
45502,0,0,0,0,0,1,0,20250403,20250404
45503,0,0,0,0,1,0,0,20250403,20250404
45504,0,0,0,0,1,0,0,20250403,20250403
45505,0,0,0,0,1,0,0,20250403,20250403
45506,0,0,0,1,0,0,0,20250402,20250402
45507,0,0,1,0,0,0,0,20250401,20250401
45508,0,0,1,0,0,0,0,20250401,20250401
45509,0,0,0,1,0,0,0,20250402,20250402
45510,0,1,0,0,0,0,0,20250407,20250407
45511,0,0,1,0,0,0,0,20250408,20250408
45512,0,0,1,0,0,0,0,20250407,20250407
45513,0,1,0,0,0,0,0,20250407,20250407
45514,0,0,1,0,0,0,0,20250407,20250407
45515,0,0,1,0,0,0,0,20250408,20250408
45516,1,1,1,0,0,0,0,20250330,20250401
45517,1,1,1,0,0,0,0,20250330,20250401
45518,1,1,1,0,0,0,0,20250330,20250401
45519,0,0,0,0,1,1,0,20250402,20250403
45520,0,0,0,1,1,0,0,20250402,20250403
45521,0,0,0,1,1,0,0,20250402,20250403
45522,0,0,0,0,1,1,0,20250402,20250403
45523,0,0,0,1,1,0,0,20250402,20250403
45524,0,0,0,1,1,0,0,20250402,20250403
45525,0,0,0,1,1,0,0,20250402,20250403
45526,0,0,0,1,1,0,0,20250402,20250403
45527,0,0,0,1,1,0,0,20250402,20250403
45528,0,0,0,1,1,0,0,20250402,20250403
45529,0,0,0,0,1,1,0,20250402,20250403
45530,0,0,0,0,1,1,0,20250402,20250403
45531,0,0,0,1,1,0,0,20250402,20250403
45532,0,0,0,1,1,0,0,20250402,20250403
45533,0,0,0,1,1,0,0,20250402,20250403
45534,0,0,0,1,1,0,0,20250402,20250403
45535,0,0,0,1,1,0,0,20250402,20250403
45536,0,0,0,1,1,0,0,20250402,20250403
45537,0,0,0,1,1,0,0,20250402,20250403
45538,0,0,0,1,1,0,0,20250402,20250403
45539,0,0,0,1,1,0,0,20250402,20250403
45540,0,0,0,1,1,0,0,20250402,20250403
45541,0,0,0,1,1,0,0,20250402,20250403
45542,0,0,0,1,1,0,0,20250402,20250403
45543,0,0,0,1,1,0,0,20250402,20250403
45544,0,0,0,1,1,0,0,20250402,20250403
45545,0,0,0,1,1,0,0,20250402,20250403
45546,0,0,0,1,1,0,0,20250402,20250403
45547,0,0,0,1,1,0,0,20250402,20250403
45548,0,0,0,1,1,0,0,20250402,20250403
45549,0,0,0,1,1,0,0,20250402,20250403
45550,0,0,0,1,1,0,0,20250402,20250403
45551,0,0,0,1,1,0,0,20250402,20250403
45552,0,0,0,1,1,0,0,20250402,20250403
45553,0,0,0,0,1,1,0,20250402,20250403
45554,0,0,0,1,1,0,0,20250402,20250403
45555,0,0,0,1,1,0,0,20250402,20250403
45556,0,0,0,1,1,0,0,20250402,20250403
45557,0,0,0,0,1,1,0,20250402,20250403
45558,0,0,0,1,1,0,0,20250402,20250403
45559,0,0,0,0,1,1,0,20250402,20250403
45560,0,0,0,1,1,0,0,20250402,20250403
45561,0,0,0,0,1,1,0,20250402,20250403
45562,0,0,0,1,1,0,0,20250402,20250403
45563,0,0,0,0,1,1,0,20250402,20250403
45564,0,0,0,1,1,0,0,20250402,20250403
45565,0,0,0,0,1,1,0,20250402,20250403
45566,0,0,0,1,1,0,0,20250402,20250403
45567,0,0,0,0,1,1,0,20250402,20250403
45568,0,0,0,0,1,1,0,20250402,20250403
45569,0,0,0,1,1,0,0,20250402,20250403
45570,0,0,0,1,1,0,0,20250402,20250403
45571,0,0,0,0,1,1,0,20250402,20250403
45572,0,0,0,1,1,0,0,20250402,20250403
45573,1,1,1,0,0,0,0,20250330,20250401
45574,1,1,1,0,0,0,0,20250330,20250401
45575,0,1,1,0,0,0,0,20250330,20250401
45576,1,0,0,0,0,0,0,20250330,20250401
45577,1,1,1,0,0,0,0,20250330,20250401
45578,1,0,0,0,0,0,0,20250330,20250401
45579,1,1,1,0,0,0,0,20250330,20250401
45580,1,1,1,0,0,0,0,20250330,20250401
45581,1,1,1,0,0,0,0,20250330,20250401
45582,1,1,1,0,0,0,0,20250330,20250401
45583,1,1,1,0,0,0,0,20250330,20250401
45584,1,1,1,0,0,0,0,20250330,20250401
45585,0,1,1,1,0,0,0,20250330,20250401
45586,1,1,1,0,0,0,0,20250330,20250401
45587,1,0,0,0,0,0,0,20250330,20250401
45588,1,1,1,0,0,0,0,20250330,20250401
45589,1,0,0,0,0,0,0,20250330,20250401
45590,1,1,1,0,0,0,0,20250330,20250401
45591,1,1,1,0,0,0,0,20250330,20250401
45592,1,1,1,0,0,0,0,20250330,20250401
45593,1,1,1,0,0,0,0,20250330,20250401
45594,1,1,1,0,0,0,0,20250330,20250401
45595,1,1,1,0,0,0,0,20250330,20250401
45596,1,1,1,0,0,0,0,20250330,20250401
45597,1,1,1,1,1,0,0,20250404,20250427
45598,0,0,0,0,0,0,1,20250404,20250427
45599,0,0,0,0,0,1,0,20250404,20250427
45600,1,1,1,1,1,1,0,20250404,20250427
45601,1,1,1,1,1,0,0,20250404,20250427
45602,0,0,0,0,0,1,0,20250404,20250427
45603,0,0,0,0,0,0,1,20250404,20250427
45604,0,0,0,0,0,1,0,20250328,20250328
45605,0,0,0,0,0,1,0,20250328,20250328
45606,1,1,1,1,0,0,1,20250405,20250409
45607,1,1,1,1,0,0,1,20250405,20250409
45608,1,1,1,1,1,0,0,20250405,20250409
45609,0,1,1,1,1,0,0,20250402,20250416
45610,1,0,0,0,0,0,1,20250402,20250416
45611,0,0,0,0,0,1,0,20250402,20250416
45612,0,0,0,0,0,0,1,20250402,20250416
45613,1,1,1,1,1,0,0,20250402,20250416
45614,1,0,0,0,0,1,1,20250402,20250416
45615,1,1,1,1,1,0,1,20250402,20250416
45616,1,1,1,1,1,0,0,20250402,20250416
45617,0,0,0,0,0,0,1,20250402,20250416
45618,0,1,1,1,1,0,0,20250402,20250416
45619,0,0,0,0,0,1,0,20250402,20250416
45620,1,0,0,0,0,0,0,20250402,20250416
45621,1,1,1,1,1,0,1,20250402,20250416
45622,0,0,0,0,0,1,1,20250402,20250416
45623,0,1,1,1,1,1,0,20250402,20250416
45624,1,1,1,1,1,1,0,20250402,20250416
45625,1,1,1,1,1,0,0,20250402,20250416
45626,1,1,1,1,1,0,0,20250402,20250416
45627,1,0,0,0,0,0,1,20250402,20250416
45628,1,1,1,1,1,1,1,20250402,20250416
45629,1,0,0,0,0,1,1,20250402,20250416
45630,0,0,0,0,0,1,1,20250402,20250416
45631,0,1,1,1,1,0,0,20250402,20250416
45632,0,0,0,0,0,0,1,20250402,20250416
45633,1,0,0,0,0,1,0,20250402,20250416
45634,1,0,0,0,0,0,0,20250402,20250416
45635,0,1,1,1,1,1,0,20250402,20250416
45636,0,0,0,0,0,1,0,20250402,20250416
45637,1,1,1,1,1,0,1,20250402,20250416
45638,1,1,1,1,1,0,0,20250402,20250416
45639,0,0,0,0,0,1,1,20250402,20250416
45640,1,0,0,0,0,0,1,20250402,20250416
45641,1,0,0,0,0,1,1,20250402,20250416
45642,1,1,1,1,1,1,1,20250402,20250416
45643,1,1,1,1,1,0,0,20250402,20250416
45644,0,0,0,0,0,0,1,20250402,20250416
45645,0,1,1,1,1,0,0,20250402,20250416
45646,1,1,1,1,1,0,1,20250402,20250416
45647,0,0,0,0,0,1,0,20250402,20250416
45648,0,1,1,1,1,1,0,20250402,20250416
45649,1,1,1,1,1,1,1,20250402,20250416
45650,0,0,0,0,0,0,1,20250402,20250416
45651,1,1,1,1,1,0,1,20250402,20250416
45652,1,1,1,1,1,1,0,20250402,20250416
45653,0,0,0,0,0,1,0,20250402,20250416
45654,0,0,0,0,0,1,1,20250402,20250416
45655,1,1,1,1,1,0,0,20250402,20250416
45656,0,0,0,0,0,0,1,20250405,20250409
45657,1,1,1,1,0,0,0,20250405,20250409
45658,0,0,0,0,0,0,1,20250405,20250409
45659,1,0,0,0,0,0,0,20250405,20250409
45660,1,1,1,1,0,0,0,20250405,20250409
45661,1,1,1,1,1,0,0,20250406,20250410
45662,1,1,1,1,1,0,0,20250406,20250410
45663,1,1,1,1,1,0,0,20250406,20250410
45664,1,1,1,1,1,0,0,20250406,20250410
45665,1,1,1,1,1,0,0,20250406,20250410
45666,1,1,1,1,1,0,0,20250406,20250410
45667,1,1,1,1,1,0,0,20250406,20250410
45668,1,1,1,1,1,0,0,20250406,20250410
45669,1,1,1,1,1,0,0,20250406,20250410
45670,0,0,1,1,1,0,0,20250408,20250411
45671,0,0,0,0,0,1,0,20250408,20250411
45672,0,0,0,1,1,1,0,20250408,20250411
45673,0,0,1,1,1,0,0,20250408,20250411
45674,0,0,0,1,1,1,0,20250408,20250411
45675,0,0,1,1,1,0,0,20250408,20250411
45676,0,0,0,1,1,1,0,20250408,20250411
45677,0,0,0,0,0,1,0,20250408,20250411
45678,0,0,0,1,1,1,0,20250408,20250411
45679,0,0,1,1,1,0,0,20250408,20250411
45680,0,0,0,1,1,0,0,20250408,20250411
45681,0,0,0,0,0,1,0,20250408,20250411
45682,0,0,1,1,1,0,0,20250408,20250411
45683,0,0,0,1,1,1,0,20250408,20250411
45684,0,0,0,1,1,1,0,20250408,20250411
45685,0,0,1,1,1,0,0,20250408,20250411
45686,0,0,0,1,1,1,0,20250408,20250411
45687,0,0,1,1,1,0,0,20250408,20250411
45688,0,0,0,1,1,1,0,20250408,20250411
45689,0,0,1,1,1,0,0,20250408,20250411
45690,0,0,0,0,0,1,0,20250408,20250411
45691,0,0,0,1,1,1,0,20250408,20250411
45692,0,0,0,1,1,1,0,20250408,20250411
45693,0,0,0,1,1,1,0,20250408,20250411
45694,0,0,0,0,1,0,0,20250410,20250410
45695,1,1,1,1,1,0,0,20250402,20250427
45696,0,0,0,0,0,1,0,20250402,20250427
45697,0,0,0,0,0,0,1,20250328,20250329
45698,0,0,0,0,0,0,1,20250402,20250427
45699,1,1,1,1,1,0,0,20250328,20250329
45700,0,0,0,0,0,1,0,20250328,20250329
45701,0,0,0,0,0,1,0,20250404,20250404
45702,0,0,0,0,0,1,0,20250404,20250404
45703,0,0,0,1,1,0,0,20250402,20250403
45704,0,0,0,1,1,0,0,20250402,20250403
45705,0,0,0,0,1,1,0,20250402,20250403
45706,0,0,0,1,1,0,0,20250402,20250403
45707,0,0,0,1,1,0,0,20250402,20250403
45708,0,0,0,1,1,0,0,20250402,20250403
45709,0,0,0,1,1,0,0,20250402,20250403
45710,0,0,0,0,1,1,0,20250402,20250403
45711,0,0,0,1,1,0,0,20250402,20250403
45712,0,0,0,1,1,0,0,20250402,20250403
45713,0,0,0,0,1,1,0,20250402,20250403
45714,0,0,0,1,1,0,0,20250402,20250403
45715,0,0,0,0,1,1,0,20250402,20250403
45716,0,0,0,1,1,0,0,20250402,20250403
45717,0,0,0,0,1,1,0,20250402,20250403
45718,0,0,0,1,1,0,0,20250402,20250403
45719,0,0,0,1,1,0,0,20250402,20250403
45720,0,0,0,0,1,1,0,20250402,20250403
45721,0,0,0,1,1,0,0,20250402,20250403
45722,0,0,0,0,1,1,0,20250402,20250403
45723,0,0,0,1,1,0,0,20250402,20250403
45724,0,0,0,0,1,1,0,20250402,20250403
45725,0,0,0,0,1,1,0,20250402,20250403
45726,0,0,0,1,1,0,0,20250402,20250403
45727,1,1,1,1,1,0,0,20250406,20250410
45728,1,1,1,1,1,0,0,20250406,20250410
45729,1,1,1,1,1,0,0,20250406,20250410
45730,0,1,1,1,1,1,0,20250406,20250410
45731,1,1,1,1,1,0,0,20250406,20250410
45732,1,1,1,1,1,0,0,20250406,20250410
45733,0,1,1,1,1,1,0,20250406,20250410
45734,1,1,1,1,1,0,0,20250406,20250410
45735,1,1,1,1,1,0,0,20250406,20250410
45736,1,1,1,1,1,0,0,20250406,20250410
45737,1,1,1,1,1,0,0,20250406,20250410
45738,0,1,1,1,1,1,0,20250406,20250410
45739,1,1,1,1,1,0,0,20250406,20250410
45740,0,1,1,1,1,1,0,20250406,20250410
45741,0,1,1,1,1,1,0,20250406,20250410
45742,1,1,1,1,1,0,0,20250406,20250410
